Block Number,Transaction Hash,From,To,Value (ETH)
17140930,0xa8fb3ec34033e648cbb7af50c2f07ca89e435b1a951455de9dbd2364998e51d4,0x28E6B10fbE0Afb8048F2d529e872d6972881f05C,0x28C6c06298d514Db089934071355E5743bf21d60,65635537473423922
17140930,0x23baba984caf8b7ddf984b57bfb33609ea551f22a54d50901d871c9cdff18320,0xB86103B4ECe8f3141E1adeedC64ccA3C8519011d,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x5931a2bb6917ca3ed4f344735f831f94ea292442cf4f37556572285051d7c340,0x41bD8B2D33455DD964A40166d4A7D56E6dc8F953,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x009bd67baac24154fa92112053d771a551ed037815627f05ef6a3341f36c89a4,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0xb8FaEAfcf96Ac30b8c160A4FE1ea67Fa3ceB8b77,15000000000000000
17140930,0xfeee25d10ac93030070bf075157ce7f1cdc78666b4e70017efac58df95f60b5a,0xc249470253BD5F676F2BCAa55fC79A3CD875a86F,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x8a23a4ef78c397d2790259eb6bc222472bb6cb9639c6c51d7556d0efcc0aa839,0xB4358C5dBc36A199e103F5A0524e8929233e2033,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x1168fa8b7f49bf64d15f1161cab629fec2424901222c79f5e2e439ba39616c94,0xb84cF5A3E5774d800E71680B620BFBbB6CC8E12e,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x420de240fad7c9e20b3bfadec04cf45ab4ff50383601034a93c283cb394c3099,0xa94a60f37c5234db311D261dF324AF6BA53f5ec0,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xfa0278deecc46e512fd78c0175b5ae07163ea50d5b529f215a8e982dfae8d42a,0xB7144800988ee0a9f7c5F1024A9F36996CE4767a,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xfedcc8f592e90948f8e3ee7ad616926a5ccd77fc247feffd4a29302e30664e31,0xB8c8cB09c5E7c04d48b58294F0578Ab4f23443c8,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x9524d611530e6e42e7a9d2a455a6cb419db8f5649903740f0225808b0f6e768c,0xb83A9dC67b1b353Af8986d7E4E0912Ed92804AD9,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xf4c539aa2233cb9f18c4dd0d6c96b5dfcac6572bd90d793fbe92e3cb28ade7a1,0x22e949DfEa48110cB78C75dED9910794b4196340,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x1a60c056d57aba469196dc3af4ec58c918615e18b95fb8d34711e7eb48288c8a,0x0aE899cF747Bd40729Cf54D4CcA3769ba646cfd1,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x03dd7ca99186e67671269571580c288a6210f1c0cacf92f7ed64744a090d56b6,0xdEFffbd0FF46fBB7676c5C8975e5Af5b010FEBba,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x7ef66111c0b19c870d9e8233c4a32eafcaaa590ca664f10204901e0bf454b475,0x05a160a2c5F2559b4531928716bcF1b26Adf376A,0x889229bd2f330401B30564F2130BbA8F11E59e53,0
17140930,0xe8b84ee60f548ff7ba95b9b2d67a47e6ceaf87c51ff359e422d2d5c375c76fee,0x7E94b063b9278Ea497D69Efeef45bE6d417B86Ea,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xe66feae2e59709f86328c06964c1273505a38c8955d16113155252b030490130,0x429fa4bc91Da1B047004A37a785a409132DF6974,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x2768d1dc72eb91c1507114aa9275c3a8b12db68ca0c04b76fdb4beb4986f1a52,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0xB91a5FC8F8650760Eac91A94657012AC7afB6Fee,15000000000000000
17140930,0xc738cb6454f1a44b780ec3171a4d1f8fd674152a69697b1d7bd294b33c94f3fc,0xb7dbCd3b363E9845d7d39AEC96f26FA279EB0BFB,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x327ec88e6ed7b881f5a9b353973b939c434d4c213d318ac20d493d264036b79e,0xf265C1Cd87Be3cDA36f72Cd33696D0eDA6741Cd4,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x1d41b0b9cd5ecbb2987963d6a2969bb52d0d95991fb5a18df65db1ef8fa10062,0xE3C6c4B8B95E1cE9CD8C1406eEfFeFf0B55Eaf75,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xbdd22ee607dcc490af2614341323eac1504e80546b188e463ac73087b606b58c,0xA1dB50bAF31C21F9Db43dfcA374aCa72407F0e2c,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x63ea094408735ad275b5b7a5828f96d284163a48c046f6c2caeee0dd98d680a0,0xB32675E8D42Bafaa8afed999A499A902bCa1Fb4d,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x8a7e8367b9c5d787cc4d985858bfc4f397345c9429ad247f2a989146e221cafd,0x5bb427dbA7A7138453515fde7D7a453bB6d01912,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x226313022c9d0b931d82ffd1b8dfe2d6508f8ed34d0b9c891d9880b3ff57c34b,0xB875D170cF201dD835281A3962948EC6a5d17D37,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x313bd8996ead9c7fac5ea94cbb91f9eba50b011a09ab831fcc2725ffb73d1c95,0x3734df21F2D79d785bf35eCc96786366bEf974c6,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x1279d75f9e7190a66297c5498ae68e80d8937b60d98464f20985793936864336,0x7436909030372a091028A3715f8C83Bd79695E87,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x6295e3c609f5bcae233f6dd52e41eaab4e8f23249c4cead57fa1a74a9719913d,0x1Eb2B132bDd643eF533fd447C51210420d30782F,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xbc6f11c8f518a4e95a8b1d431f7914cb1caba0c96ad7a23eacaa342f8efc6e47,0x4756552F0ac2ba0F0C9eeDA687cBf84CE896B777,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xd843d74ca911b7663dd89d9d316615f89beb0134b8ad081b433f37c9906a7eb3,0x03F4FD4cFaD0212f32c85d0076b3680DD400F3bc,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xa70608b65910f88496b0f175de4f3dc7476be8390dbce459b440ac527fc4d921,0xDA708DF11CE771798f8B76a5d039313aa69B9c82,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xc77604779ecdccf6387076d135706719b170def88325e3d15694673360a3aeb8,0xFbA93d69e9e692cBEbDe15627CC611847ef29070,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x3170eda617bbfe11846481591868a187e5778d228e6dea1b9ab78fdff0894d22,0xb2a87Ae7d077ecCE4FC5d22021e70C05c6cc3e40,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xb176acb120ccbacd9f64f0f88eb3f92587c32894b96ff8736167713dc6d4e698,0xb7C4bA89f984804c172F776C697cF1e803907678,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x312d167a5ed8e23057960ed8a2adf6587e47cef913ef98f6f0d733695d56aef4,0x36D925CfB9e7628590912D67F8DFF9834CBE711F,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xb8740d280f65f383f586357d100284e3ccfe84e27174a68d2f79e1d8b0d4ea33,0xd4b2a3a3fa61Ef483e034066fb4043Be1f014ac4,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x35ae1affcb218573c68d26460dc45df38587a94d33d60409cd74dd7248e225aa,0xB885B1651F9803D8a8339b849A199aB27CA2d8b4,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xb28c96a12fcd824a8ac82f1d75d78fce0a77b7c1323201c43209059ff86e4633,0x7377FD7d53B72EC892DFf89e151BeB9C09d9742c,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x18301b42e3d5583a49e81f35dca9b96f21708960d7962d9a56b8e4bdc994a2df,0x32Cc5B2ce3D19B85838cC88BCdEC3403D5EeDc19,0xc61d923A863833cB8a1A83FDb8241F8eA2e5fb3c,275000000000000000
17140930,0xe8fd5d06c90c9529fadb63732254eac182dfd45237ec247fb41aa600b7126dc9,0x908ffB52c701702184EcE212378dBDa710608Cd9,0x3af755E08D3d6867b64a6340F01A34A91A0849A6,5240486532174458
17140930,0x91aa9542f3efa7a545dd28b22d2c0020244a9f7ccbeee02ce76e1b58f1a6bd00,0xae6CD1cE2C33e77CfF94D05e38f1Ddb8F0368543,0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E,0
17140930,0xdc0f088a2a1ae1f8479227154d5e6b5bea1cc9b677be9599ef51dccf66431d2a,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0x8b89073798081f2b27A370629d4016630064D536,15000000000000000
17140930,0x10cb0727a4663aef02bdf68553eb75c668a4dcd03287dae35b5d774e3725dc33,0xb60755a623a1dE6Eda3136776E234A405592Fc27,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xdd6dee84d9d8c5939ecb0964b01eb026bb9127189328bf7ba5a281e00b53bf96,0xbcE034cC96aDC29d1806af1437f3F72542340435,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,850000000000000000
17140930,0x45a0c2bac45a31a9b742af5547d3e485b34215d6b70e82d74c1afa15820f3ca4,0xf0C4efac3FF5E9Ba548f497D886F928B658FDF52,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x79f201bebdb29d2e4be163af896f8ee8a66de0ed26af64e3457528b4ac52d33f,0xc623F85035d62B4842941263E4fa8Cb5ff1aeD42,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x24246ffe26688d0f962a9e04c3547a4f501ceba201d6b5bf095b53603378f4ae,0xFF3624C1eD894ADfBf26542aeD16719006Dbd5d2,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xd9444c771a0e41a8c76db6ac2c978f9431f51ca61ebc99cb8cdbf1d107a021d4,0x9625487724BE0141E544B0f6b61E3EEeC6aa8E12,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x8d8ed9f6d6a3a3a98820dbfd71efe49d7c51ca1b1c1db8e04d101b58acb757b3,0xBA3FF7FF1E63cB57D7783f09d6C1341e29E2cc64,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x65a94a7323aab518a055e19be36deb97c59e12171db91f3ed7b28f854fef45fa,0x514C9a914a26095957550A86D2F1Ba28A0526dC6,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x8cd4bd41a3e1bcfcb8fcebc89e6d3a21839884ff2defcbc92465c888987a337e,0x7272919A9f3D3C2F8CDcbA1Ba840270583B576f5,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x94b76a6ad3e352482e1eaaadd60077e3b478769e4827bef9700f38ad61587ffe,0x2e87D134b980690DB39cf29b022FdA3B36430381,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x3d5a3fe257f62bad65dc4d6650c4ea4319ab0f657fe02cd4dceafb10515f11d4,0xB8773Dd29412A086Bce7D4d176372A93B0C0894D,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xdc01b9270820e450e0962ac328316859d2d1eedff6faf54ecb518e2c3ce2d50c,0xd38a457EdA61FC574B3fe0EC1f010bA5790ef73A,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x891973807ac9899c859c0da36e46bb161d3c5d337904f73c87c48aa076c98b3b,0xB588324dF721ee8C6816A4339db9241B9079e640,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x5551668b6cd3f36d741cfb5ea77c77f01a9d091fed3dc5b3fd4206813ecec901,0x09F91B322D2837e9d2F8eDA03417550fB762a448,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x6d642717915d43853cedff41c1da311bcb51a16ccec3b03b15e25ecf874dc3c3,0xb3BDD135728526dc6B6AB855d4E012eA1F3E4Bc7,0xFffE3B5391a12DF307d83365b76Ebb85f970799D,0
17140930,0xabee4f57f95b3b0767ec17845ecafa2b42cc90df3c1e55cf7839047c31de67e2,0x11168A9Facb0E645CB545E640B8921fe08d6288f,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x922a7b61150c259316893c1e25ee930f1cefc6af72f2fc1b0cc00519ad7f13fd,0xff1bb7382Ab0eC58Ff0511362019fA4F85919254,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x68d75d75a36526809cfd02fdb041c332bc6d26bf28d6197dd0c36fffc98b2212,0x136B200591F5E2CD4862670C1846A2BD605256e4,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x8e8ad39bc98cda15c75bdda071a13314723fb80fd75ebe039149c8df84486ccc,0x882e5Ee1C4557c99bE597D26f4688C22e0bFDc35,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x46d58a7d174d4eace018ef4a1e9bb235ab096299a19da9f220d5fdfbd715a53a,0xC79db50689e275E0E2abb34fB4083d275b71c048,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x0acb1c9bfd0cd06014a0a9ad7dfe4438dea41294ee9f869f2f63a0c4a76cfb20,0xe10bf43b4AB55d26eda8B3F9b0caA9Db1268D18E,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x904d3160baa168a6eddfb622e4dbcc25332409587ec9e7bb784af0237b46aa75,0xd0aeb16bD12C0fB6c90BcBAf7475f976e5B36140,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0xab7d8c753ad39deba5afc9b25e6c19808ca6821419318be900802e3d307d4c35,0x5CB47e72514E82988381AfC6ED3B697a29F6E6aa,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xb167295ef1baab7d5c9b1675fa15bd22914249324be56573869189b5b28ef15c,0x7De83CA1C69BFBaeC3b9136E8e5A12218D2bd77C,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xb551bca98c1e425cc9315a5e8600876b9f18e60acb8d40e1c3197953f893d3b1,0x81ce3146C4Ec9be7be1acc719E9084A1887887A9,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x22340782372fbc40ebe79e655c727d33241b07198ed8939fca35b12764fa4e5e,0xB81422231962119A4c9Cac5d71661C024563d417,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x6c4460859ee627d3b03f2a3cf5b176f4c40916926c5d607bb8af59f2d7882a0c,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0xB939B201192a4EAD70bc36DdCac942d071904C4F,15000000000000000
17140930,0xcf9722ff2e001b1d93abfac1793cb0abcdc1618ba1edf35fd788df154143ac04,0xbcdADcACAeFF3c09B1702c3faCA0c95eb01828e6,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xba77648b8a3f56beb256fd767887aa9a8e23f9e952ff5ebf31a303a987a1767e,0x7f619156B643E71Af84D0E7Cc38Dc08696b32440,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xa1548b29851e8011843ac6b63ad8ef713990b76fbd68a7ad921b2ad09e22f5e2,0xE379434a4DD38BfDe6F09A61289ae9ee596b6bD2,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xcc44b6ed9c889c294e13f77b6fe7bffd81af717546528f337110035006471825,0xf30c3a015F4A45Ba268975e58A5a4d79bd88a3e2,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,0
17140930,0xa80885be4ff973dde27d85ddabe22dc49f654292d59f6e56d214e49eb7a2d444,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0xB96d9962C00a87741179689742d48572c0c3F718,15000000000000000
17140930,0xc1851ab021ef9371542b039c7ec7e52294c2a490154e155cac8bd13271c80209,0x3d8a489052Fd169349F95222e657088b00d24787,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,0
17140930,0xa6303bc3b317fc81366b5d4c317a95a6c92a5c18bf5a168e8b002de7feb08189,0x28C6c06298d514Db089934071355E5743bf21d60,0xCbe2862a650B374e63e0eC7A28cFa43410703207,118165300000000000
17140930,0x7be3d721e0ef4f39755bbe9970bec4f80b9c8459a7648aad7352f7c50b5166b7,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xffcdaa92a79857be456ca1ff980d7b7c15c0d00aab9137efbe9a8903d23c765f,0xa0a959d6Bcfe6AFd7860Bbe9b986cF5A113f7889,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x496fb651c8d211d7270f617fcceb4f142d82033350e952a2179298fbc84bb00a,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0xa8D0aE84ACacDc424030732102325f3412e3A9D1,15000000000000000
17140930,0xc2ba9183d87d66768f2d4cc179b8ae56028bab2aa753c42b59304e0d301dd69a,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,0xaB76F1b7f38fb5da9550a543C0384a38B21393AC,18180000000000000
17140930,0x76c3ccaddce3232692c531403495a8e8f00fb09d35eb47842cdcdf292f447e91,0x22a2b9669bef344ED678b86690d915531186Fc00,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30035669741547184
17140930,0x452d4c321286b19e11a1f15c45c6534118abb3e0989f214fe269fd3d7c48a444,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0x61aB3d3637f27573bc5409f219cba6841e7bD18c,15000000000000000
17140930,0x37e58c1e7a4a1a3320251df904ee70a3b15a2f24f23c4ee58001348b95a862b6,0xA5b17eF8bFbB9A1E9C55A5C21C52F50a9d9fEe6a,0xeA02102e9357177Be87A518543A3E7b48671109a,130000000000000000
17140930,0xb8e5a483d19a59476cae2e147334993e92bd444add44d7f8cb1ce29bbae2f086,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0xB95271F168fbCa4Aa5438767e566132896BDE4Ff,15000000000000000
17140930,0x2a0fcf8195873bf4d3e3fefab2845cb9cbbe73c6748b0691d52c3b72fd9a45cc,0x593209477e7c332E53f5116Da1025a0AFa6d07f4,0x17a29901067135Bd7fd0a6bA8fC5e875922232f7,198092800000000000
17140930,0xce1e12a6baa24a03a3bfb33d8a9fe286232dc6f5a432cef90d4194c07213b1b3,0xA4e5961B58DBE487639929643dCB1Dc3848dAF5E,0x4b226648b316978832Ce619D0728b4237cae7b23,5473670000000000
17140930,0x40a026c99f99f015934fa74aff442c3da42875a84ff7dadd05db66ff0aa71673,0x54D8eFf014661f7eCef482EC242D9c3A32c345e7,0x3Dd98C8A089dBCFF7e8FC8d4f532BD493501Ab7F,0
17140930,0x0b407c984353e6b528d5fd8086f80373640d35d1e85001220dd05353ebd494c4,0x7084904C9429BAD118536C15840DD8fae292F407,0x7371F0a8797227EEf1278279D31E4F84DB17493a,176382399574835867
17140930,0xece2fe2c784b2bef509fa8f3b1ce105c9980d8b9b1d393aa9a1bbfc6e18a60d5,0x345662ABfE0E257E23552A434D02Ef274cCb6A90,0x2d5d7d31F671F86C782533cc367F14109a082712,0
17140930,0xd2b35ffce9c7ae7a7247ba7875aea2cfd2dc74b123aabf07cc327033f3c4ad72,0xCF36E922C7097293dd3cf5DA7F46dC5cf69fE111,0xd3bf3393f507013A401cc52572Bf90345bD71F37,0
17140930,0x2764827478e985e8f6a18557aa8100c27c3dc3eac64e94ee14435cc8d2c447a0,0xc86c1625D33Da8CE426bA4E66946B5F02493DD2f,0xCac0F1A06D3f02397Cfb6D7077321d73b504916e,10000000000000000
17140930,0xfbad0a1852d1cf08971f3574bd18fcb78f677cea08cb3c73fe91f58705775064,0x09352ec96d7852E27B5a8734B41504B3da542d8c,0xAfc2BE801F55Cb0ee2D65C11EB14F88cbD6C576C,0
17140930,0x8f96a2fe42df4814aa1228417fd60b0fbc8cc58c7f910af64409c0f660fc651b,0xcDd37Ada79F589c15bD4f8fD2083dc88E34A2af2,0x35e78b3982E87ecfD5b3f3265B601c046cDBe232,0
17140930,0xd80b42fe733b91a96171e1da8f30403ba2885ade80d949763be6473d7801b019,0x42a80b348a4fCB379a123DBb1376ffF385398AA7,0xEA5edEF1A7106D9e2024240299DF3D00C7D94767,0
17140930,0xb87247de44b5999e5ac28f23f3f0b0abc00c9c1604ac70ab0c7953dccf022871,0x1e689c2EBCdB2C8BDE1d1b36E53bF9A8291Bd086,0x52352040b5262d64973B004d031Bc041720Aa434,0
17140930,0xeae04618887d89e1b604f2e91b052ba8dd66cbf1797fc6cab22d93735521ceb6,0x0a1F3A2c20a7e8E4470fFA52c01646E1ff4c759A,0x6aBE5f87E3F4dC87301064F63CA5b244d119980d,0
17140930,0x81ea735be627d57f077c46031c6facd1c17f2e60207b713831a9b6e3a5d28a2d,0xd5FBDa4C79F38920159fE5f22DF9655FDe292d47,0x5b3C38cdDB01b238F12bc770086A470f6e19de75,272538324572824900
17140930,0xcef78e8a973c45b6e8932b5ea66ed38a5d223c81900c009abdad4da43424748e,0xd8Aa8F3be2fB0C790D3579dcF68a04701C1e33DB,0x63c856B816dCFA22FA403d8f62e0517DB6F3A891,0
17140930,0x6734d0580782c72a11c82b86e198f606af5e1997509702c0ff6863f2dafc89c4,0xd8Aa8F3be2fB0C790D3579dcF68a04701C1e33DB,0xC330D2437d40E3618864C52A540E21A09cFDcc73,0
17140930,0xad1356b4b51768e2c454df27d8b0ae43b9fb7e96d413d22f7080a5dae83a9f46,0xd8Aa8F3be2fB0C790D3579dcF68a04701C1e33DB,0x0ed1BCc400aCd34593451e76f854992198995f52,0
17140930,0xc2afe50e6f96a7d7881b2916ca4ee43acd9edc00736af83d3b05cb5d782735fe,0xd8Aa8F3be2fB0C790D3579dcF68a04701C1e33DB,0x2659dbe2d2E6F88063027Af4eEc9D1D1b2fc9789,0
17140930,0x0a53ff48ec9a6457949b46b73d7ef58ebbc32613cb3f2d1302cb240e72f7097f,0x28Ae46e846c8E27c17aE92a4Cd8A3A5aa1172F1E,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,35000000000000000
17140930,0x9f4995f98dc18f6930c73b97a1ff10837d577bec195efe67c69a14740e0457d0,0xB3f923eaBAF178fC1BD8E13902FC5C61D3DdEF5B,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0
17140930,0x4a171c8bf132e89d8c680b99c5dbf12fe0fb418c251e87c3e228c15618506029,0x7ECCcABB5e4FF4537f70B0A5018E8C0CfD53FfF4,0x91Af0fBB28ABA7E31403Cb457106Ce79397FD4E6,0
17140930,0x4092dab3bc4223cd9fb1f12e09253bb6825f943087977c58596db5817c47de1a,0x72C2C012F5a707B96909054CCdE38dB5B1F80C06,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0
17140930,0x0a7775239891b1f8d0c69ac44eb4946033e5b2adb912261aab1396d5c31ffd17,0x3229149012a035eF51D724e0343Eb31Ce3e4Bb7D,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,0
17140930,0x05d39b66459f701c283c58659d0c38325d9d7798c094e1b5f46343af9f567161,0x9a43fDeE8BE710EA7Bfbfac757FeB7F3b64a4Fe1,0x28C6c06298d514Db089934071355E5743bf21d60,96171756456657611
17140930,0x3de57fd9ce66b7392996816949e46c9fe53dd2fada4f1ef674aa6a8cde86927a,0x9406A03Cc9711149916864a16251928cEc5d069B,0x28C6c06298d514Db089934071355E5743bf21d60,4106945316229892683
17140930,0x955df968c19a4ada7274861eff4411afa463b126565f20c78410f2d0b547ecda,0x3A59886bA78aC4A175b0236346e5bfaB07963E48,0x28C6c06298d514Db089934071355E5743bf21d60,5097023288698228905
17140930,0x2658cdf5be809d8c5dc2256d9f13adae54c50c8b4f4c6415c8d8ed061bbbc9fe,0x22E5cd16bCc02171BaFd99030FE2463eB58b700a,0x28C6c06298d514Db089934071355E5743bf21d60,1058700648105796000
17140930,0x6de7f828ca1365dc68840d8763baa076ba210f00c777db66e01fded36ed6a05e,0x6EF291b91FB18b12D3016a1d2a813b1017C5ae47,0x28C6c06298d514Db089934071355E5743bf21d60,78332855948063673000
17140930,0xe5444b9a6bcce9bcc1125eb2712e7f9ecd89e3bb3c162d255bba943aefb8cd93,0x3160A1e567de8eb408e9C4828c5c7AbA8DFC4674,0x28C6c06298d514Db089934071355E5743bf21d60,644172030397561000
17140930,0x306fc943801f2d0369f2be9950f7a38f9cf1a646ca0563d8911e307d7c117b8e,0x3D40a04Af6d565be3B5B9E6EE6A658734d95413c,0x28C6c06298d514Db089934071355E5743bf21d60,699249830229874000
17140930,0xfacb318cda4a7bc3fc883b116ea307200a93ff98bb79f13c56464bf44f452bdc,0x00D677884a430DF4B0d0Ab33b38FAa0E194cd25c,0x28C6c06298d514Db089934071355E5743bf21d60,826044202149507871
17140930,0x6d858aa2bdd008d26a2b70a53248d852badc29527e908a01b57f9c0731d9456b,0x3B59a023D74ACECA4b10b134fD218f887fa0eC1b,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0
17140930,0x56b2b0fb94db086a051fc5bb16adcd01d79180130f8e1c1b947806a0d3a78c83,0x73f9B272aBda7A97CB1b237D85F9a7236EDB6F16,0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA,0
17140930,0x86c593017ec9200ca9d78b930a9c967c518212cf6f1be1592e4a89e1bacf1004,0x3406e831FB227BfE5bFeFB06a2E9bd7FfE053535,0x28C6c06298d514Db089934071355E5743bf21d60,202985186456024470
17140930,0x82133ed8984f657d901698b1e185e7f55725a62b462ae386cc865e8c88248dc3,0x80c335b2d992F865724536DF08a490F6c09Da776,0x28C6c06298d514Db089934071355E5743bf21d60,524274530694264000
17140930,0x54c867086f027c208938963083702e988340b758138619fabdaead12c7929af7,0x7477910b01424c0127e249B416420242e5792fC3,0x28C6c06298d514Db089934071355E5743bf21d60,9998747411269587792
17140930,0xf3d19bd3e6fc5b95e82a4972b1a95c679681300f59a49d227c6ba3173950dbee,0x86904E32B0d7A8e1aB4DC4A02bae7ff93e9A2d33,0x7420B4b9a0110cdC71fB720908340C03F9Bc03EC,0
17140930,0x6c6335c9b9575a7ce478cd5d3a831c21cb2fae0da52a88bf3391cabbface7085,0x87064bFc1BCaAdc0027303882BA5eF88C46d4aAf,0x514910771AF9Ca656af840dff83E8264EcF986CA,0
17140930,0x4f02f6f9d2baedfaec129e5998adad253202c7f4f7d7de0337d72d49dddce106,0xb4123BA804ed4788Ba9eF576cec52F38a58153f0,0x28C6c06298d514Db089934071355E5743bf21d60,211853242563324286
17140930,0xb2d8575213eab5db38c564140e3195cb33ec8dad87d3ce695da2e114ca8c8096,0x345D8e3A1F62eE6B1D483890976fD66168e390F2,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,0
17140930,0xbd0227d703f2765e420a24de213035014c9902e41dddabb823ead2b68b71d4d4,0x68842CcD38fAc9A4f79606efFFcF9e8BAD7bd3e7,0x814e0908b12A99FeCf5BC101bB5d0b8B5cDf7d26,0
17140930,0x59a3fbf3b1cedffc0f305d56b9bfba71a9fd80d84dc2f8ca2cf3b626e77b80af,0xa305FAb8bDA7e1638235b054889B3217441Dd645,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,0
